batting_team,bowling_team,venue,toss_winner,toss_decision,overs,balls,current_score,wickets,batting_team_form,bowling_team_form,head_to_head,key_batsman_form,key_bowler_form,venue_factor,final_score
Rajasthan Royals,Royal Challengers Bangalore,M. A. Chidambaram Stadium,Rajasthan Royals,field,10,2,84,5,0.5838504794557038,0.5536917348510557,0.27129290102496767,0.8358735865214773,0.6291541573704669,0.7475674703003377,174
Royal Challengers Bangalore,Mumbai Indians,Narendra Modi Stadium,Royal Challengers Bangalore,field,14,0,102,10,0.7153072455595963,0.3473976066800934,0.6978854119979736,0.6109016194726284,0.74803468103203,1.2789573960002896,135
Mumbai Indians,Rajasthan Royals,M. Chinnaswamy Stadium,Mumbai Indians,field,20,0,219,5,0.827778293545643,0.4689475625095956,0.26342441936730426,0.6982539010090586,0.905658118337018,0.7144070492426001,219
Sunrisers Hyderabad,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,field,6,3,48,0,0.728321537278577,0.7044249872352117,0.6418252454146727,0.8494980007639599,0.7997187880425375,0.8870531916509092,190
Mumbai Indians,Kolkata Knight Riders,M. A. Chidambaram Stadium,Kolkata Knight Riders,bat,7,5,46,9,0.37013492471176457,0.4221800486587927,0.4108491004733247,0.6942689543995081,0.688397784843995,0.9211952730139503,125
Mumbai Indians,Gujarat Titans,M. A. Chidambaram Stadium,Mumbai Indians,bat,11,5,76,10,0.6576020380625316,0.4090122782153843,0.24553489340561024,0.7286728283527082,0.487321850172262,0.9591334439967278,137
Punjab Kings,Rajasthan Royals,M. Chinnaswamy Stadium,Rajasthan Royals,bat,16,3,113,9,0.8218276030171539,0.5819721272956195,0.5078926989519741,0.9096989730484965,0.6500375333040089,1.069688998290315,140
Mumbai Indians,Punjab Kings,Punjab Cricket Association Stadium,Punjab Kings,bat,7,5,62,7,0.8558582587283912,0.7819603275911814,0.5397064112455681,0.7387888648499323,0.9181853080721404,1.1857621977328898,136
Punjab Kings,Royal Challengers Bangalore,Sawai Mansingh Stadium,Royal Challengers Bangalore,bat,7,3,74,1,0.36186776759592243,0.422330493860586,0.5270202057143332,0.5284100529573358,0.46301546228139606,0.8472334935154566,197
Mumbai Indians,Delhi Capitals,Rajiv Gandhi International Stadium,Mumbai Indians,field,14,3,135,4,0.6525316033840494,0.40715081934001623,0.5388452457982342,0.503358040088834,0.6050196502299755,0.9592431494040328,171
Gujarat Titans,Rajasthan Royals,Feroz Shah Kotla,Gujarat Titans,field,5,2,36,5,0.6322762827392701,0.38616544456312085,0.48568426175728735,0.8472203516348553,0.7094272913987294,0.8637264637768782,175
Rajasthan Royals,Sunrisers Hyderabad,Feroz Shah Kotla,Rajasthan Royals,field,11,0,80,1,0.4628373174131935,0.3789460144826638,0.6681317382792845,0.7397520701982911,0.8786687626328293,1.1253073393395752,161
Mumbai Indians,Sunrisers Hyderabad,Sawai Mansingh Stadium,Mumbai Indians,field,17,4,135,9,0.43135741896697,0.5511049216168807,0.7754980404691059,0.9156072770400169,0.7344817759991662,1.2252509562218479,151
Lucknow Super Giants,Royal Challengers Bangalore,M. A. Chidambaram Stadium,Royal Challengers Bangalore,field,6,4,41,5,0.4901456373355503,0.5750382880344664,0.5596655541335079,0.805279015791166,0.6723125743700777,0.9660140687084765,131
Gujarat Titans,Mumbai Indians,Rajiv Gandhi International Stadium,Gujarat Titans,field,16,4,135,8,0.35746565201335256,0.5367276548938569,0.508997749756798,0.5161196928693265,0.6649667353840858,0.7142381019672353,155
Chennai Super Kings,Royal Challengers Bangalore,M. A. Chidambaram Stadium,Chennai Super Kings,field,19,4,186,4,0.594423781524119,0.3978244625992938,0.6044777570453801,0.6570229685584199,0.5362987655684639,1.098418071393564,188
Sunrisers Hyderabad,Delhi Capitals,M. Chinnaswamy Stadium,Sunrisers Hyderabad,bat,15,4,116,8,0.8870377447648174,0.48186493987720436,0.4316783827969237,0.7657567600840146,0.4326592395323241,1.0323644467666337,138
Kolkata Knight Riders,Delhi Capitals,Narendra Modi Stadium,Delhi Capitals,field,12,0,75,6,0.574298330438062,0.3302357382136877,0.5581707741036364,0.8003040547666407,0.8026535564205322,0.9563983735456394,112
Chennai Super Kings,Rajasthan Royals,Ekana Cricket Stadium,Chennai Super Kings,field,9,3,71,8,0.4192738629158507,0.8922615963948548,0.3515090378340142,0.8219186194931377,0.40210827921294817,0.7073763403596497,125
Lucknow Super Giants,Delhi Capitals,Wankhede Stadium,Delhi Capitals,bat,15,5,111,8,0.3229842241946436,0.598821713624577,0.36750685333644695,0.8695151764867122,0.6112250994351802,1.0679081014907692,129
Punjab Kings,Royal Challengers Bangalore,Narendra Modi Stadium,Punjab Kings,field,17,4,172,5,0.4321791336447633,0.8031623347128849,0.316155194352303,0.4777703614501344,0.9440316882907098,1.2305022460261985,187
Delhi Capitals,Mumbai Indians,Narendra Modi Stadium,Delhi Capitals,field,5,2,34,0,0.5632524313687997,0.8301640476977385,0.36725209173587714,0.599125801852947,0.8703832974132736,0.7222145035552544,205
Punjab Kings,Gujarat Titans,Wankhede Stadium,Gujarat Titans,field,7,5,60,4,0.8493328487519145,0.32413828780161696,0.637087508785604,0.5928738262316825,0.5353717230532401,0.906034571071815,171
Delhi Capitals,Punjab Kings,Narendra Modi Stadium,Punjab Kings,bat,20,0,205,7,0.8673447445467646,0.6115538166509283,0.794605010343995,0.6886361758578099,0.8330505801287931,0.763504359774319,205
Royal Challengers Bangalore,Rajasthan Royals,M. Chinnaswamy Stadium,Royal Challengers Bangalore,field,17,1,144,8,0.7394964652840645,0.48527844474961884,0.733194203443347,0.534260176980625,0.7668661921087946,0.7067406685105486,155
Chennai Super Kings,Rajasthan Royals,Wankhede Stadium,Chennai Super Kings,bat,20,0,233,1,0.570724250215251,0.5675817142208213,0.4111261882552975,0.8064740319135262,0.8922788167979052,0.7211876204473096,233
Kolkata Knight Riders,Gujarat Titans,Wankhede Stadium,Gujarat Titans,field,5,2,29,9,0.5237749052149971,0.5911451636759717,0.7733568576430387,0.8428311839072743,0.846019438116846,1.1724716468316585,142
Lucknow Super Giants,Chennai Super Kings,Narendra Modi Stadium,Chennai Super Kings,field,11,1,88,6,0.8693924412514944,0.8002617682726834,0.7289333402600164,0.697912690603278,0.6385176371562169,0.9846025701415617,137
Sunrisers Hyderabad,Delhi Capitals,Punjab Cricket Association Stadium,Sunrisers Hyderabad,bat,16,5,150,1,0.7572224521804916,0.5418607251454768,0.22133480305296555,0.7681877916699377,0.46021301386924324,1.1945922622510432,176
Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,12,4,100,5,0.8254728080820188,0.8367721707734668,0.24240691137984438,0.5616846096368332,0.46091168756117784,1.2593880894035605,154
Delhi Capitals,Royal Challengers Bangalore,Ekana Cricket Stadium,Royal Challengers Bangalore,field,18,4,221,0,0.528775866608227,0.6785270233637806,0.7979183140510078,0.8701736365595214,0.5143874681258142,0.9334796035540807,233
Mumbai Indians,Lucknow Super Giants,Rajiv Gandhi International Stadium,Lucknow Super Giants,field,20,0,202,7,0.8115256972952285,0.8284076724527798,0.2900296149749282,0.5215943586269658,0.7109912812341924,0.8307287697071757,202
Rajasthan Royals,Delhi Capitals,Rajiv Gandhi International Stadium,Delhi Capitals,bat,9,3,73,10,0.6085174253182737,0.36771363755479863,0.6458929820439547,0.5740286738823187,0.5203546467791916,1.1281435280396974,143
Rajasthan Royals,Mumbai Indians,Punjab Cricket Association Stadium,Mumbai Indians,field,5,2,36,8,0.36770126889206833,0.30173785233335565,0.2966994079921736,0.6466556717747547,0.7255205438374859,0.7209456633549082,120
Gujarat Titans,Mumbai Indians,Wankhede Stadium,Gujarat Titans,bat,18,4,156,1,0.42422682471349044,0.6565967954077436,0.31251596745432486,0.8501915298056848,0.7033526059325851,1.0221783706906387,170
Punjab Kings,Mumbai Indians,M. Chinnaswamy Stadium,Punjab Kings,bat,14,2,128,6,0.3603284984023387,0.80916361782214,0.6141194298596678,0.9399378617985903,0.5000108273038328,1.16747636954098,156
Sunrisers Hyderabad,Mumbai Indians,Punjab Cricket Association Stadium,Mumbai Indians,field,15,5,96,9,0.415449438082628,0.4532947570037318,0.5668241937686109,0.48572098298328337,0.8806766459129798,0.7290375570787562,122
Royal Challengers Bangalore,Kolkata Knight Riders,Narendra Modi Stadium,Royal Challengers Bangalore,bat,16,3,154,7,0.4073515178250162,0.4934476204024746,0.6707514662586513,0.6784490909073745,0.5241464151735642,0.946924190469347,174
Royal Challengers Bangalore,Delhi Capitals,Sawai Mansingh Stadium,Delhi Capitals,field,18,4,190,1,0.7031904777453825,0.7304988179715526,0.5649646016333244,0.7940107579071816,0.7261412689813869,1.1140615659758049,202
Chennai Super Kings,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Kolkata Knight Riders,field,13,5,119,6,0.5476172315431242,0.3594666798085085,0.32474681906960384,0.820719498686883,0.7306401683821235,1.0682013426852077,151
Chennai Super Kings,Punjab Kings,M. Chinnaswamy Stadium,Chennai Super Kings,field,19,3,163,7,0.8061864963638499,0.5828987120965234,0.751445920239066,0.44264448877253454,0.628404919465906,1.1018293603721268,166
Kolkata Knight Riders,Royal Challengers Bangalore,Sawai Mansingh Stadium,Royal Challengers Bangalore,field,12,4,119,4,0.4064140832709077,0.3288594694653505,0.4953659975860037,0.5830282971128117,0.7986823116190878,1.2312132257280672,181
Chennai Super Kings,Gujarat Titans,Rajiv Gandhi International Stadium,Gujarat Titans,field,5,3,47,1,0.5550167521959448,0.5198995923787182,0.46168630656044835,0.7509018683026314,0.5582140769526862,0.9469575803407492,186
Punjab Kings,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,15,1,111,0,0.691995939474052,0.8575534051499252,0.505196734602271,0.5194743912737272,0.7019581818881347,0.916267771243706,165
Delhi Capitals,Mumbai Indians,Narendra Modi Stadium,Mumbai Indians,bat,7,2,56,7,0.3814121479856701,0.5670715045500297,0.7442614814954929,0.5672832565426533,0.6490738464214458,1.251350350365078,138
Delhi Capitals,Punjab Kings,Ekana Cricket Stadium,Delhi Capitals,field,17,3,186,2,0.539958013222666,0.45923195898701796,0.22719924257866764,0.8757479588474946,0.8724987824848073,1.0479876215134618,210
Gujarat Titans,Mumbai Indians,Sawai Mansingh Stadium,Mumbai Indians,bat,5,1,42,4,0.3756205585741017,0.5217259893358258,0.22602979571867435,0.8185566789807118,0.8599512360816435,0.8585973264806961,164
Chennai Super Kings,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,bat,20,0,187,3,0.31010763001368974,0.5401237998216102,0.5852378067835805,0.8917732375984901,0.7946833523608132,1.1934355739989218,187
Delhi Capitals,Punjab Kings,Rajiv Gandhi International Stadium,Delhi Capitals,bat,8,1,60,10,0.44907424645026195,0.8286097086211277,0.28133083530451153,0.6537263453490105,0.4751429605528956,1.1610909439862271,136
Mumbai Indians,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,bat,10,2,79,7,0.7188889090636592,0.47147018206493424,0.4741285410677892,0.438637386120862,0.9074252498540825,0.7513730498048239,143
Royal Challengers Bangalore,Gujarat Titans,Sawai Mansingh Stadium,Gujarat Titans,bat,12,2,106,7,0.8964382452123827,0.5434003018571962,0.24734120379950456,0.4043564191311586,0.6205528275451218,1.1882151897547875,144
Delhi Capitals,Chennai Super Kings,Eden Gardens,Chennai Super Kings,bat,14,4,132,3,0.37115279763760073,0.5505312379447336,0.7674633431658497,0.8062802934694234,0.7131743575529313,0.7092969609332739,171
Kolkata Knight Riders,Chennai Super Kings,M. Chinnaswamy Stadium,Kolkata Knight Riders,field,5,2,43,4,0.4025966493337453,0.34905088698462483,0.5125771285655967,0.59397195065212,0.4010608730685039,0.7365851881149807,151
Sunrisers Hyderabad,Mumbai Indians,Feroz Shah Kotla,Sunrisers Hyderabad,bat,12,2,90,10,0.4913590829447697,0.6197791775852485,0.42934553744629705,0.6157908106368684,0.7653792610592907,0.9635626937392967,151
Delhi Capitals,Royal Challengers Bangalore,Narendra Modi Stadium,Royal Challengers Bangalore,bat,13,1,86,8,0.5768736592514645,0.8236133162870742,0.4329260740030849,0.8678834600628234,0.8805618548985448,0.7609919556361837,121
Rajasthan Royals,Kolkata Knight Riders,M. A. Chidambaram Stadium,Kolkata Knight Riders,field,7,3,68,3,0.7581922613862129,0.8724555588207539,0.6007954681856941,0.7246644374490543,0.45046367978588375,1.285350800612731,179
Kolkata Knight Riders,Rajasthan Royals,M. Chinnaswamy Stadium,Kolkata Knight Riders,field,9,5,96,3,0.7313422995076553,0.621494886864512,0.4091596826533964,0.7160951272620182,0.6847031428123944,1.0430669770909184,191
Gujarat Titans,Mumbai Indians,Ekana Cricket Stadium,Gujarat Titans,field,17,2,153,7,0.7002698105154593,0.6049199788023922,0.4052728449275861,0.6201892593194359,0.7312997883405598,0.969482340591706,171
Rajasthan Royals,Delhi Capitals,Narendra Modi Stadium,Rajasthan Royals,field,9,5,85,5,0.8609156684409869,0.39057197193491383,0.5435550415528425,0.4217246302836796,0.4521187122342643,1.079172440598087,148
Mumbai Indians,Gujarat Titans,Sawai Mansingh Stadium,Mumbai Indians,field,15,5,112,6,0.6745746444249155,0.49760044017605587,0.3406661833969133,0.689444810447528,0.5167082355575391,0.8892689966417563,142
Lucknow Super Giants,Gujarat Titans,M. A. Chidambaram Stadium,Gujarat Titans,bat,14,1,118,0,0.7890305105983961,0.8499852447649199,0.2544702755706747,0.45823684374336887,0.4615546611086366,0.9417251512031916,174
Sunrisers Hyderabad,Gujarat Titans,Wankhede Stadium,Sunrisers Hyderabad,field,19,1,164,10,0.3757930085335221,0.6977154520084211,0.708267759126816,0.8161474813486695,0.7612328579048516,1.2229942573352983,169
Mumbai Indians,Royal Challengers Bangalore,Feroz Shah Kotla,Mumbai Indians,bat,9,1,64,8,0.3217867255964272,0.6036838143721603,0.29783696446383373,0.6289641027877279,0.8769338772298467,1.0067941182521283,122
Delhi Capitals,Punjab Kings,Sawai Mansingh Stadium,Delhi Capitals,field,14,3,102,0,0.8074346577145619,0.41330079317526847,0.7833223313759847,0.5761487813647581,0.8481354982408242,0.859911187613726,166
Chennai Super Kings,Lucknow Super Giants,Eden Gardens,Chennai Super Kings,bat,20,0,131,8,0.6048778465020814,0.5341568614409371,0.7730968175695503,0.49319221714542666,0.6661706012250355,1.2970371579468403,131
Kolkata Knight Riders,Chennai Super Kings,Sawai Mansingh Stadium,Kolkata Knight Riders,bat,10,0,96,2,0.44094001948014194,0.8282207335163769,0.537045884408256,0.5989658970466762,0.4450054310618067,1.0824751577553293,185
Lucknow Super Giants,Delhi Capitals,M. Chinnaswamy Stadium,Lucknow Super Giants,field,12,0,78,6,0.5172258495338249,0.42219366627948285,0.3135538531384985,0.5353695055787746,0.5351875823334498,1.0865921726726966,116
Chennai Super Kings,Rajasthan Royals,Rajiv Gandhi International Stadium,Chennai Super Kings,field,15,3,144,0,0.36919970263441104,0.7205092276928428,0.5704023584849081,0.45733243472019086,0.7770154734981769,0.9768427933435065,197
Royal Challengers Bangalore,Gujarat Titans,M. Chinnaswamy Stadium,Royal Challengers Bangalore,bat,18,1,156,9,0.8651899700164529,0.8477269652805772,0.32241945060851523,0.7034923689244957,0.739741493040672,1.1399949504856814,165
Kolkata Knight Riders,Mumbai Indians,Narendra Modi Stadium,Kolkata Knight Riders,bat,7,0,57,4,0.7612017875617159,0.6391755253776412,0.3905614396621526,0.7462544901047556,0.8196946374416392,0.7961319525865596,157
Punjab Kings,Chennai Super Kings,M. Chinnaswamy Stadium,Chennai Super Kings,bat,10,3,74,0,0.5035626928006177,0.5564995189057804,0.6960176755026062,0.7592096092769041,0.7487111019553653,0.8319417211100244,178
Chennai Super Kings,Kolkata Knight Riders,Sawai Mansingh Stadium,Chennai Super Kings,field,8,3,77,1,0.8491513130743182,0.3838350001781503,0.5674768781586499,0.7079778005197706,0.5858454510922805,1.2181904993847819,206
Mumbai Indians,Gujarat Titans,M. A. Chidambaram Stadium,Gujarat Titans,bat,12,4,107,5,0.8760513812279349,0.4018329882606155,0.5347827345301617,0.5326009546126077,0.921397092896306,1.0180177164940598,161
Lucknow Super Giants,Punjab Kings,Sawai Mansingh Stadium,Lucknow Super Giants,bat,20,0,173,1,0.6452704499476369,0.7899085284367756,0.7914465725288375,0.5771466630873826,0.8358790877591571,1.1425855345624982,173
Kolkata Knight Riders,Rajasthan Royals,Punjab Cricket Association Stadium,Kolkata Knight Riders,field,9,5,74,5,0.8273654506075827,0.6340867966783807,0.3294359160914069,0.5740984320674654,0.8791937097259052,0.8976707394865072,165
Mumbai Indians,Punjab Kings,Sawai Mansingh Stadium,Punjab Kings,field,19,2,183,4,0.8111146608591413,0.5783132980870245,0.5813833944494071,0.5806300810239728,0.8964751600673139,0.9475876492553446,189
Chennai Super Kings,Punjab Kings,M. A. Chidambaram Stadium,Punjab Kings,field,8,2,70,4,0.8127684245686495,0.38601559714467093,0.5312172850182424,0.5919720800718465,0.946378202381128,0.9189682769797776,144
Punjab Kings,Lucknow Super Giants,Punjab Cricket Association Stadium,Punjab Kings,field,7,3,55,8,0.4746470582928454,0.5091497856972302,0.44240879293715574,0.6460944624992745,0.680079503712359,1.1912097585188155,140
Sunrisers Hyderabad,Delhi Capitals,M. Chinnaswamy Stadium,Delhi Capitals,bat,15,4,110,9,0.7243103584879604,0.4201512906897389,0.3356676269792557,0.9196591165031573,0.891597702819316,1.1364437228299233,141
Lucknow Super Giants,Chennai Super Kings,Ekana Cricket Stadium,Lucknow Super Giants,field,7,1,50,7,0.7237080946751555,0.48773816431515804,0.6886303164871419,0.701338737743546,0.7196566533005248,0.7612262554298157,117
Chennai Super Kings,Mumbai Indians,Sawai Mansingh Stadium,Mumbai Indians,bat,13,4,117,4,0.6362185513151821,0.5551499559960189,0.4466635238552613,0.9334518334673951,0.7925337081570292,0.8924777320856021,180
Delhi Capitals,Royal Challengers Bangalore,Narendra Modi Stadium,Royal Challengers Bangalore,field,15,2,121,9,0.7117611894204823,0.6317778876117948,0.3161179456859184,0.43121270406352274,0.8018009322073849,1.0467138193943426,145
Rajasthan Royals,Mumbai Indians,Eden Gardens,Mumbai Indians,bat,13,0,124,5,0.5301746841353542,0.5777378682572288,0.4487944366561768,0.4895414753789459,0.8408618342611278,1.2555783586831468,183
Sunrisers Hyderabad,Lucknow Super Giants,Eden Gardens,Lucknow Super Giants,bat,19,1,194,2,0.7231911134263529,0.5895381964398125,0.35411229229166474,0.44237167591368165,0.6255766442068329,1.1802086286150941,203
Sunrisers Hyderabad,Chennai Super Kings,M. A. Chidambaram Stadium,Chennai Super Kings,bat,19,2,230,1,0.8815823153399296,0.5585809035690135,0.47674317862182697,0.5595270807087237,0.5568961951791017,0.7752147927003977,236
